"RowNr","NoteNr","TimeStamp","Pitch","Velocity","Key_OnOff","Device","SubNr","BlockNr","TrialNr","Skill","Condition","Image","Order","Error"
105432,133,21585,65,64,0,2,24,1,6,"articulation","teaching","6_t_stim_a.png","teaching-first",1
105433,134,21710,62,73,1,2,24,1,6,"articulation","teaching","6_t_stim_a.png","teaching-first",1
105434,135,21740,64,64,0,2,24,1,6,"articulation","teaching","6_t_stim_a.png","teaching-first",1
105435,136,21875,60,66,1,2,24,1,6,"articulation","teaching","6_t_stim_a.png","teaching-first",1
105436,137,21892,62,64,0,2,24,1,6,"articulation","teaching","6_t_stim_a.png","teaching-first",1
105437,138,22036,62,67,1,2,24,1,6,"articulation","teaching","6_t_stim_a.png","teaching-first",1
105438,139,22068,60,64,0,2,24,1,6,"articulation","teaching","6_t_stim_a.png","teaching-first",1
105439,140,22210,64,67,1,2,24,1,6,"articulation","teaching","6_t_stim_a.png","teaching-first",1
105440,141,22268,62,64,0,2,24,1,6,"articulation","teaching","6_t_stim_a.png","teaching-first",1
105441,142,22361,65,68,1,2,24,1,6,"articulation","teaching","6_t_stim_a.png","teaching-first",1
105442,143,22403,64,64,0,2,24,1,6,"articulation","teaching","6_t_stim_a.png","teaching-first",1
105443,144,22545,65,64,0,2,24,1,6,"articulation","teaching","6_t_stim_a.png","teaching-first",1
105444,145,22552,67,69,1,2,24,1,6,"articulation","teaching","6_t_stim_a.png","teaching-first",1
105445,146,24044,67,64,0,2,24,1,6,"articulation","teaching","6_t_stim_a.png","teaching-first",1
105446,147,24112,60,51,1,2,24,1,6,"articulation","teaching","6_t_stim_a.png","teaching-first",1
105447,148,25477,60,64,0,2,24,1,6,"articulation","teaching","6_t_stim_a.png","teaching-first",1
107114,17,9049,60,47,1,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107115,18,9254,60,64,0,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107116,19,9266,62,64,1,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107117,20,9438,64,74,1,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107118,21,9514,62,64,0,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107119,22,9599,65,72,1,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107120,23,9668,64,64,0,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107121,24,9769,67,73,1,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107122,25,9801,65,64,0,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107123,26,9947,65,68,1,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107124,27,9978,67,64,0,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107125,28,10107,64,62,1,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107126,29,10110,65,64,0,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107127,30,10245,64,64,0,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107128,31,10275,62,59,1,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107129,32,10315,62,64,0,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107130,33,10446,60,59,1,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107131,34,10488,60,64,0,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107132,35,10619,62,62,1,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107133,36,10651,62,64,0,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107134,37,10788,64,57,1,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107135,38,10827,64,64,0,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107136,39,10935,65,76,1,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107137,40,10968,65,64,0,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107138,41,11275,65,79,1,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107139,42,11339,65,64,0,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107140,43,11460,64,48,1,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107141,44,11524,64,64,0,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107142,45,11599,62,61,1,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107143,46,11654,62,64,0,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107144,47,11793,60,66,1,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107145,48,11966,62,73,1,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107146,49,11981,60,64,0,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107147,50,12120,64,78,1,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107148,51,12195,62,64,0,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107149,52,12269,65,79,1,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107150,53,12340,64,64,0,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107151,54,12436,67,80,1,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107152,55,12466,65,64,0,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107153,56,12612,65,70,1,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107154,57,12667,67,64,0,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107155,58,12745,64,72,1,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107156,59,12799,65,64,0,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107157,60,12930,64,64,0,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107158,61,12944,62,70,1,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107159,62,13045,62,64,0,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107160,63,13091,60,52,1,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107161,64,13144,60,64,0,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107162,65,13291,62,65,1,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107163,66,13329,62,64,0,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107164,67,13449,64,60,1,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107165,68,13490,64,64,0,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107166,69,13619,65,68,1,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107167,70,13658,65,64,0,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107168,71,13787,67,63,1,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107169,72,13845,67,64,0,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107170,73,13969,65,68,1,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107171,74,14007,65,64,0,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107172,75,14147,64,48,1,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107173,76,14213,64,64,0,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107174,77,14316,62,60,1,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107175,78,14386,62,64,0,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107176,79,14530,60,58,1,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107177,80,16784,60,64,0,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107178,81,17413,67,44,1,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107179,82,17471,67,64,0,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107180,83,17616,65,50,1,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107181,84,17658,65,64,0,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107182,85,17786,64,46,1,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107183,86,17836,64,64,0,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107184,87,17937,62,64,1,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107185,88,17986,62,64,0,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107186,89,18114,60,68,1,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107187,90,18156,60,64,0,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107188,91,18283,62,76,1,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107189,92,18320,62,64,0,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107190,93,18450,64,80,1,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107191,94,18484,64,64,0,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107192,95,18604,65,82,1,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107193,96,18647,65,64,0,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107194,97,18769,67,79,1,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107195,98,18957,65,70,1,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107196,99,19014,67,64,0,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107197,100,19111,64,67,1,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107198,101,19176,65,64,0,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107199,102,19300,62,65,1,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107200,103,19308,64,64,0,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107201,104,19455,62,64,0,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107202,105,19474,60,62,1,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107203,106,19632,62,78,1,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107204,107,19654,60,64,0,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107205,108,19798,64,87,1,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107206,109,19891,62,64,0,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107207,110,19947,65,81,1,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107208,111,20007,64,64,0,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107209,112,20108,65,64,0,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107210,113,20121,67,75,1,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107211,114,20155,67,64,0,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107212,115,20289,65,57,1,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107213,116,20338,65,64,0,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107214,117,20433,64,49,1,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107215,118,20489,64,64,0,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107216,119,20576,62,62,1,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107217,120,20627,62,64,0,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107218,121,20749,60,64,1,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107219,122,20792,60,64,0,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107220,123,20931,62,46,1,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107221,124,20974,62,64,0,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107222,125,21092,64,69,1,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107223,126,21136,64,64,0,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107224,127,21262,65,63,1,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107225,128,21300,65,64,0,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107226,129,21442,67,72,1,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107227,130,21618,65,70,1,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107228,131,21665,67,64,0,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107229,132,21783,64,79,1,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107230,133,21849,65,64,0,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107231,134,21957,62,81,1,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107232,135,21983,64,64,0,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107233,136,22125,60,82,1,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107234,137,22130,62,64,0,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107235,138,22295,62,84,1,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107236,139,22314,60,64,0,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107237,140,22451,64,79,1,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107238,141,22499,62,64,0,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107239,142,22622,65,81,1,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107240,143,22660,64,64,0,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107241,144,22765,65,64,0,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107242,145,22840,67,78,1,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107243,146,24339,67,64,0,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107244,147,24402,60,45,1,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107245,148,25927,60,64,0,2,24,3,2,"articulation","performing","2_p_stim_a.png","teaching-first",1
107262,17,9076,60,43,1,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107263,18,9312,62,65,1,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107264,19,9320,60,64,0,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107265,20,9487,64,74,1,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107266,21,9577,62,64,0,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107267,22,9660,65,76,1,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107268,23,9719,64,64,0,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107269,24,9827,67,76,1,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107270,25,9845,65,64,0,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107271,26,9999,65,72,1,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107272,27,10046,67,64,0,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107273,28,10145,64,72,1,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107274,29,10214,65,64,0,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107275,30,10318,62,75,1,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107276,31,10319,64,64,0,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107277,32,10433,62,64,0,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107278,33,10503,60,68,1,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107279,34,10559,60,64,0,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107280,35,10694,62,56,1,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107281,36,10731,62,64,0,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107282,37,10841,64,68,1,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107283,38,10882,64,64,0,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107284,39,11033,65,68,1,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107285,40,11069,65,64,0,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107286,41,11210,67,66,1,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107287,42,11249,67,64,0,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107288,43,11387,65,62,1,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107289,44,11431,65,64,0,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107290,45,11573,64,46,1,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107291,46,11626,64,64,0,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107292,47,11913,60,56,1,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107293,48,12104,60,64,0,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107294,49,12108,62,64,1,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107295,50,12285,64,68,1,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107296,51,12367,62,64,0,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107297,52,12428,65,80,1,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107298,53,12481,64,64,0,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107299,54,12600,67,79,1,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107300,55,12620,65,64,0,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107301,56,12766,65,68,1,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107302,57,12816,67,64,0,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107303,58,12921,64,69,1,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107304,59,12981,65,64,0,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107305,60,13099,62,67,1,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107306,61,13107,64,64,0,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107307,62,13207,62,64,0,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107308,63,13271,60,58,1,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107309,64,13318,60,64,0,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107310,65,13462,62,69,1,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107311,66,13499,62,64,0,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107312,67,13637,64,54,1,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107313,68,13682,64,64,0,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107314,69,13793,65,67,1,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107315,70,13836,65,64,0,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107316,71,13981,67,58,1,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107317,72,14026,67,64,0,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107318,73,14165,65,68,1,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107319,74,14208,65,64,0,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107320,75,14359,64,50,1,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107321,76,14405,64,64,0,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107322,77,14531,62,58,1,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107323,78,14581,62,64,0,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107324,79,14733,60,59,1,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107325,80,16915,60,64,0,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107326,81,17415,67,65,1,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107327,82,17454,67,64,0,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107328,83,17591,65,70,1,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107329,84,17631,65,64,0,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107330,85,17761,64,59,1,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107331,86,17798,64,64,0,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107332,87,17926,62,71,1,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107333,88,17958,62,64,0,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107334,89,18090,60,69,1,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107335,90,18129,60,64,0,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107336,91,18272,62,67,1,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107337,92,18304,62,64,0,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107338,93,18443,64,73,1,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107339,94,18478,64,64,0,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107340,95,18609,65,81,1,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107341,96,18675,65,64,0,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107342,97,18786,67,81,1,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107343,98,18978,65,78,1,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107344,99,19018,67,64,0,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107345,100,19119,64,76,1,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107346,101,19235,65,64,0,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107347,102,19306,62,81,1,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107348,103,19352,64,64,0,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107349,104,19465,60,76,1,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107350,105,19481,62,64,0,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107351,106,19643,62,86,1,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107352,107,19667,60,64,0,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107353,108,19814,64,86,1,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107354,109,19871,62,64,0,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107355,110,19976,65,88,1,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107356,111,20003,64,64,0,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107357,112,20058,65,64,0,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107358,113,20135,67,85,1,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107359,114,20236,67,64,0,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107360,115,20306,65,79,1,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107361,116,20400,65,64,0,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107362,117,20481,64,56,1,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107363,118,20544,64,64,0,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107364,119,20653,62,56,1,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107365,120,20720,62,64,0,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107366,121,20820,60,60,1,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107367,122,20872,60,64,0,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107368,123,21015,62,49,1,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107369,124,21059,62,64,0,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107370,125,21163,64,58,1,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107371,126,21209,64,64,0,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107372,127,21333,65,81,1,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107373,128,21415,65,64,0,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107374,129,21517,67,69,1,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107375,130,21704,65,74,1,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107376,131,21767,67,64,0,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107377,132,21874,64,69,1,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107378,133,21974,65,64,0,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107379,134,22029,62,74,1,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107380,135,22066,64,64,0,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107381,136,22199,60,75,1,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107382,137,22218,62,64,0,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107383,138,22378,62,83,1,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107384,139,22398,60,64,0,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107385,140,22558,64,79,1,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107386,141,22610,62,64,0,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107387,142,22729,65,81,1,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107388,143,22756,64,64,0,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107389,144,22899,65,64,0,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107390,145,22933,67,79,1,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107391,146,24218,67,64,0,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107392,147,24354,60,48,1,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107393,148,25791,60,64,0,2,24,3,3,"articulation","performing","3_p_stim_a.png","teaching-first",1
107710,17,9008,60,68,1,2,24,3,6,"articulation","performing","6_p_stim_a.png","teaching-first",1
107711,18,9243,62,66,1,2,24,3,6,"articulation","performing","6_p_stim_a.png","teaching-first",1
107712,19,9290,60,64,0,2,24,3,6,"articulation","performing","6_p_stim_a.png","teaching-first",1
