"RowNr","NoteNr","TimeStamp","Pitch","Velocity","Key_OnOff","Device","Tempo","SubNr","BlockNr","TrialNr","Skill","Condition","Image","Diff","Interval","Subcomponent","Grouping"
25,25,14792,78,98,1,2,300,11,1,8,"dynamics","teaching","8_t_stim_d.png",-2,24,"Forte","teaching-dynamics"
41,41,22213,77,93,1,2,300,11,1,8,"dynamics","teaching","8_t_stim_d.png",-10,40,"Forte","teaching-dynamics"
42,42,22481,76,91,1,2,300,11,1,8,"dynamics","teaching","8_t_stim_d.png",-2,41,"Forte","teaching-dynamics"
43,43,22760,74,90,1,2,300,11,1,8,"dynamics","teaching","8_t_stim_d.png",-1,42,"Forte","teaching-dynamics"
44,44,23049,76,93,1,2,300,11,1,8,"dynamics","teaching","8_t_stim_d.png",3,43,"Forte","teaching-dynamics"
45,45,23324,79,100,1,2,300,11,1,8,"dynamics","teaching","8_t_stim_d.png",7,44,"Forte","teaching-dynamics"
46,46,23602,74,91,1,2,300,11,1,8,"dynamics","teaching","8_t_stim_d.png",-9,45,"Forte","teaching-dynamics"
2,2,8169,78,85,1,2,300,11,3,1,"dynamics","performing","1_p_stim_d.png",7,1,"Forte","performing-dynamics"
3,3,8455,79,99,1,2,300,11,3,1,"dynamics","performing","1_p_stim_d.png",14,2,"Forte","performing-dynamics"
4,4,8732,76,91,1,2,300,11,3,1,"dynamics","performing","1_p_stim_d.png",-8,3,"Forte","performing-dynamics"
5,5,9027,72,76,1,2,300,11,3,1,"dynamics","performing","1_p_stim_d.png",-15,4,"Forte","performing-dynamics"
10,10,10469,78,87,1,2,300,11,3,1,"dynamics","performing","1_p_stim_d.png",6,9,"Forte","performing-dynamics"
11,11,10760,79,94,1,2,300,11,3,1,"dynamics","performing","1_p_stim_d.png",7,10,"Forte","performing-dynamics"
12,12,11044,76,88,1,2,300,11,3,1,"dynamics","performing","1_p_stim_d.png",-6,11,"Forte","performing-dynamics"
13,13,11344,72,86,1,2,300,11,3,1,"dynamics","performing","1_p_stim_d.png",-2,12,"Forte","performing-dynamics"
14,14,11628,76,88,1,2,300,11,3,1,"dynamics","performing","1_p_stim_d.png",2,13,"Forte","performing-dynamics"
15,15,11920,79,95,1,2,300,11,3,1,"dynamics","performing","1_p_stim_d.png",7,14,"Forte","performing-dynamics"
16,16,12199,84,93,1,2,300,11,3,1,"dynamics","performing","1_p_stim_d.png",-2,15,"Forte","performing-dynamics"
17,17,12499,83,72,1,2,300,11,3,1,"dynamics","performing","1_p_stim_d.png",-21,16,"Forte","performing-dynamics"
22,22,13978,81,96,1,2,300,11,3,1,"dynamics","performing","1_p_stim_d.png",5,21,"Forte","performing-dynamics"
23,23,14281,84,89,1,2,300,11,3,1,"dynamics","performing","1_p_stim_d.png",-7,22,"Forte","performing-dynamics"
24,24,14584,81,90,1,2,300,11,3,1,"dynamics","performing","1_p_stim_d.png",1,23,"Forte","performing-dynamics"
25,25,14875,78,88,1,2,300,11,3,1,"dynamics","performing","1_p_stim_d.png",-2,24,"Forte","performing-dynamics"
41,41,22175,77,91,1,2,300,11,3,1,"dynamics","performing","1_p_stim_d.png",1,40,"Forte","performing-dynamics"
42,42,22456,76,91,1,2,300,11,3,1,"dynamics","performing","1_p_stim_d.png",0,41,"Forte","performing-dynamics"
43,43,22731,74,93,1,2,300,11,3,1,"dynamics","performing","1_p_stim_d.png",2,42,"Forte","performing-dynamics"
44,44,23015,76,93,1,2,300,11,3,1,"dynamics","performing","1_p_stim_d.png",0,43,"Forte","performing-dynamics"
45,45,23285,79,105,1,2,300,11,3,1,"dynamics","performing","1_p_stim_d.png",12,44,"Forte","performing-dynamics"
46,46,23572,74,91,1,2,300,11,3,1,"dynamics","performing","1_p_stim_d.png",-14,45,"Forte","performing-dynamics"
47,47,23845,71,71,1,2,300,11,3,1,"dynamics","performing","1_p_stim_d.png",-20,46,"Forte","performing-dynamics"
2,2,8118,78,95,1,2,300,11,3,2,"dynamics","performing","2_p_stim_d.png",4,1,"Forte","performing-dynamics"
3,3,8405,79,96,1,2,300,11,3,2,"dynamics","performing","2_p_stim_d.png",1,2,"Forte","performing-dynamics"
4,4,8707,76,87,1,2,300,11,3,2,"dynamics","performing","2_p_stim_d.png",-9,3,"Forte","performing-dynamics"
5,5,8991,72,81,1,2,300,11,3,2,"dynamics","performing","2_p_stim_d.png",-6,4,"Forte","performing-dynamics"
10,10,10426,78,93,1,2,300,11,3,2,"dynamics","performing","2_p_stim_d.png",9,9,"Forte","performing-dynamics"
11,11,10716,79,99,1,2,300,11,3,2,"dynamics","performing","2_p_stim_d.png",6,10,"Forte","performing-dynamics"
12,12,11004,76,90,1,2,300,11,3,2,"dynamics","performing","2_p_stim_d.png",-9,11,"Forte","performing-dynamics"
13,13,11299,72,90,1,2,300,11,3,2,"dynamics","performing","2_p_stim_d.png",0,12,"Forte","performing-dynamics"
14,14,11589,76,88,1,2,300,11,3,2,"dynamics","performing","2_p_stim_d.png",-2,13,"Forte","performing-dynamics"
15,15,11876,79,95,1,2,300,11,3,2,"dynamics","performing","2_p_stim_d.png",7,14,"Forte","performing-dynamics"
16,16,12158,84,101,1,2,300,11,3,2,"dynamics","performing","2_p_stim_d.png",6,15,"Forte","performing-dynamics"
17,17,12451,83,94,1,2,300,11,3,2,"dynamics","performing","2_p_stim_d.png",-7,16,"Forte","performing-dynamics"
22,22,13931,81,95,1,2,300,11,3,2,"dynamics","performing","2_p_stim_d.png",2,21,"Forte","performing-dynamics"
23,23,14215,84,104,1,2,300,11,3,2,"dynamics","performing","2_p_stim_d.png",9,22,"Forte","performing-dynamics"
24,24,14520,81,100,1,2,300,11,3,2,"dynamics","performing","2_p_stim_d.png",-4,23,"Forte","performing-dynamics"
25,25,14806,78,93,1,2,300,11,3,2,"dynamics","performing","2_p_stim_d.png",-7,24,"Forte","performing-dynamics"
41,41,22311,77,89,1,2,300,11,3,2,"dynamics","performing","2_p_stim_d.png",-4,40,"Forte","performing-dynamics"
42,42,22582,76,94,1,2,300,11,3,2,"dynamics","performing","2_p_stim_d.png",5,41,"Forte","performing-dynamics"
43,43,22849,74,91,1,2,300,11,3,2,"dynamics","performing","2_p_stim_d.png",-3,42,"Forte","performing-dynamics"
44,44,23138,76,95,1,2,300,11,3,2,"dynamics","performing","2_p_stim_d.png",4,43,"Forte","performing-dynamics"
45,45,23427,79,104,1,2,300,11,3,2,"dynamics","performing","2_p_stim_d.png",9,44,"Forte","performing-dynamics"
46,46,23720,74,97,1,2,300,11,3,2,"dynamics","performing","2_p_stim_d.png",-7,45,"Forte","performing-dynamics"
2,2,8197,78,95,1,2,300,11,3,3,"dynamics","performing","3_p_stim_d.png",-1,1,"Forte","performing-dynamics"
3,3,8474,79,105,1,2,300,11,3,3,"dynamics","performing","3_p_stim_d.png",10,2,"Forte","performing-dynamics"
4,4,8777,76,93,1,2,300,11,3,3,"dynamics","performing","3_p_stim_d.png",-12,3,"Forte","performing-dynamics"
5,5,9052,72,75,1,2,300,11,3,3,"dynamics","performing","3_p_stim_d.png",-18,4,"Forte","performing-dynamics"
10,10,10518,78,95,1,2,300,11,3,3,"dynamics","performing","3_p_stim_d.png",-3,9,"Forte","performing-dynamics"
11,11,10808,79,94,1,2,300,11,3,3,"dynamics","performing","3_p_stim_d.png",-1,10,"Forte","performing-dynamics"
12,12,11093,76,88,1,2,300,11,3,3,"dynamics","performing","3_p_stim_d.png",-6,11,"Forte","performing-dynamics"
13,13,11390,72,93,1,2,300,11,3,3,"dynamics","performing","3_p_stim_d.png",5,12,"Forte","performing-dynamics"
14,14,11675,76,95,1,2,300,11,3,3,"dynamics","performing","3_p_stim_d.png",2,13,"Forte","performing-dynamics"
15,15,11958,79,97,1,2,300,11,3,3,"dynamics","performing","3_p_stim_d.png",2,14,"Forte","performing-dynamics"
16,16,12242,84,98,1,2,300,11,3,3,"dynamics","performing","3_p_stim_d.png",1,15,"Forte","performing-dynamics"
17,17,12534,83,78,1,2,300,11,3,3,"dynamics","performing","3_p_stim_d.png",-20,16,"Forte","performing-dynamics"
22,22,14014,81,98,1,2,300,11,3,3,"dynamics","performing","3_p_stim_d.png",4,21,"Forte","performing-dynamics"
23,23,14314,84,106,1,2,300,11,3,3,"dynamics","performing","3_p_stim_d.png",8,22,"Forte","performing-dynamics"
24,24,14615,81,101,1,2,300,11,3,3,"dynamics","performing","3_p_stim_d.png",-5,23,"Forte","performing-dynamics"
25,25,14899,78,86,1,2,300,11,3,3,"dynamics","performing","3_p_stim_d.png",-15,24,"Forte","performing-dynamics"
41,41,22433,77,91,1,2,300,11,3,3,"dynamics","performing","3_p_stim_d.png",-2,40,"Forte","performing-dynamics"
42,42,22717,76,99,1,2,300,11,3,3,"dynamics","performing","3_p_stim_d.png",8,41,"Forte","performing-dynamics"
43,43,22998,74,91,1,2,300,11,3,3,"dynamics","performing","3_p_stim_d.png",-8,42,"Forte","performing-dynamics"
44,44,23278,76,90,1,2,300,11,3,3,"dynamics","performing","3_p_stim_d.png",-1,43,"Forte","performing-dynamics"
45,45,23553,79,106,1,2,300,11,3,3,"dynamics","performing","3_p_stim_d.png",16,44,"Forte","performing-dynamics"
46,46,23842,74,96,1,2,300,11,3,3,"dynamics","performing","3_p_stim_d.png",-10,45,"Forte","performing-dynamics"
2,2,8158,78,97,1,2,300,11,3,4,"dynamics","performing","4_p_stim_d.png",2,1,"Forte","performing-dynamics"
3,3,8436,79,101,1,2,300,11,3,4,"dynamics","performing","4_p_stim_d.png",4,2,"Forte","performing-dynamics"
4,4,8739,76,91,1,2,300,11,3,4,"dynamics","performing","4_p_stim_d.png",-10,3,"Forte","performing-dynamics"
5,5,9015,72,78,1,2,300,11,3,4,"dynamics","performing","4_p_stim_d.png",-13,4,"Forte","performing-dynamics"
10,10,10439,78,95,1,2,300,11,3,4,"dynamics","performing","4_p_stim_d.png",-4,9,"Forte","performing-dynamics"
11,11,10721,79,97,1,2,300,11,3,4,"dynamics","performing","4_p_stim_d.png",2,10,"Forte","performing-dynamics"
12,12,11007,76,91,1,2,300,11,3,4,"dynamics","performing","4_p_stim_d.png",-6,11,"Forte","performing-dynamics"
13,13,11305,72,91,1,2,300,11,3,4,"dynamics","performing","4_p_stim_d.png",0,12,"Forte","performing-dynamics"
14,14,11590,76,100,1,2,300,11,3,4,"dynamics","performing","4_p_stim_d.png",9,13,"Forte","performing-dynamics"
15,15,11880,79,93,1,2,300,11,3,4,"dynamics","performing","4_p_stim_d.png",-7,14,"Forte","performing-dynamics"
16,16,12177,84,89,1,2,300,11,3,4,"dynamics","performing","4_p_stim_d.png",-4,15,"Forte","performing-dynamics"
17,17,12469,83,91,1,2,300,11,3,4,"dynamics","performing","4_p_stim_d.png",2,16,"Forte","performing-dynamics"
22,22,13897,81,97,1,2,300,11,3,4,"dynamics","performing","4_p_stim_d.png",-1,21,"Forte","performing-dynamics"
23,23,14182,84,107,1,2,300,11,3,4,"dynamics","performing","4_p_stim_d.png",10,22,"Forte","performing-dynamics"
24,24,14487,81,105,1,2,300,11,3,4,"dynamics","performing","4_p_stim_d.png",-2,23,"Forte","performing-dynamics"
25,25,14775,78,101,1,2,300,11,3,4,"dynamics","performing","4_p_stim_d.png",-4,24,"Forte","performing-dynamics"
41,41,22244,77,93,1,2,300,11,3,4,"dynamics","performing","4_p_stim_d.png",2,40,"Forte","performing-dynamics"
42,42,22528,76,96,1,2,300,11,3,4,"dynamics","performing","4_p_stim_d.png",3,41,"Forte","performing-dynamics"
43,43,22807,74,95,1,2,300,11,3,4,"dynamics","performing","4_p_stim_d.png",-1,42,"Forte","performing-dynamics"
44,44,23092,76,91,1,2,300,11,3,4,"dynamics","performing","4_p_stim_d.png",-4,43,"Forte","performing-dynamics"
45,45,23369,79,105,1,2,300,11,3,4,"dynamics","performing","4_p_stim_d.png",14,44,"Forte","performing-dynamics"
46,46,23655,74,91,1,2,300,11,3,4,"dynamics","performing","4_p_stim_d.png",-14,45,"Forte","performing-dynamics"
47,47,23935,71,75,1,2,300,11,3,4,"dynamics","performing","4_p_stim_d.png",-16,46,"Forte","performing-dynamics"
2,2,8126,78,95,1,2,300,11,3,5,"dynamics","performing","5_p_stim_d.png",10,1,"Forte","performing-dynamics"
3,3,8405,79,101,1,2,300,11,3,5,"dynamics","performing","5_p_stim_d.png",6,2,"Forte","performing-dynamics"
4,4,8710,76,89,1,2,300,11,3,5,"dynamics","performing","5_p_stim_d.png",-12,3,"Forte","performing-dynamics"
5,5,9008,72,87,1,2,300,11,3,5,"dynamics","performing","5_p_stim_d.png",-2,4,"Forte","performing-dynamics"
10,10,10420,78,95,1,2,300,11,3,5,"dynamics","performing","5_p_stim_d.png",-2,9,"Forte","performing-dynamics"
11,11,10717,79,99,1,2,300,11,3,5,"dynamics","performing","5_p_stim_d.png",4,10,"Forte","performing-dynamics"
12,12,11004,76,96,1,2,300,11,3,5,"dynamics","performing","5_p_stim_d.png",-3,11,"Forte","performing-dynamics"
13,13,11287,72,91,1,2,300,11,3,5,"dynamics","performing","5_p_stim_d.png",-5,12,"Forte","performing-dynamics"
14,14,11573,76,98,1,2,300,11,3,5,"dynamics","performing","5_p_stim_d.png",7,13,"Forte","performing-dynamics"
15,15,11866,79,94,1,2,300,11,3,5,"dynamics","performing","5_p_stim_d.png",-4,14,"Forte","performing-dynamics"
16,16,12142,84,104,1,2,300,11,3,5,"dynamics","performing","5_p_stim_d.png",10,15,"Forte","performing-dynamics"
22,22,13885,81,99,1,2,300,11,3,5,"dynamics","performing","5_p_stim_d.png",3,21,"Forte","performing-dynamics"
23,23,14168,84,103,1,2,300,11,3,5,"dynamics","performing","5_p_stim_d.png",4,22,"Forte","performing-dynamics"
24,24,14471,81,103,1,2,300,11,3,5,"dynamics","performing","5_p_stim_d.png",0,23,"Forte","performing-dynamics"
25,25,14752,78,98,1,2,300,11,3,5,"dynamics","performing","5_p_stim_d.png",-5,24,"Forte","performing-dynamics"
41,41,22248,77,96,1,2,300,11,3,5,"dynamics","performing","5_p_stim_d.png",3,40,"Forte","performing-dynamics"
42,42,22526,76,96,1,2,300,11,3,5,"dynamics","performing","5_p_stim_d.png",0,41,"Forte","performing-dynamics"
43,43,22803,74,91,1,2,300,11,3,5,"dynamics","performing","5_p_stim_d.png",-5,42,"Forte","performing-dynamics"
44,44,23080,76,91,1,2,300,11,3,5,"dynamics","performing","5_p_stim_d.png",0,43,"Forte","performing-dynamics"
45,45,23356,79,105,1,2,300,11,3,5,"dynamics","performing","5_p_stim_d.png",14,44,"Forte","performing-dynamics"
46,46,23646,74,98,1,2,300,11,3,5,"dynamics","performing","5_p_stim_d.png",-7,45,"Forte","performing-dynamics"
2,2,8125,78,95,1,2,300,11,3,6,"dynamics","performing","6_p_stim_d.png",6,1,"Forte","performing-dynamics"
3,3,8408,79,103,1,2,300,11,3,6,"dynamics","performing","6_p_stim_d.png",8,2,"Forte","performing-dynamics"
4,4,8706,76,91,1,2,300,11,3,6,"dynamics","performing","6_p_stim_d.png",-12,3,"Forte","performing-dynamics"
5,5,9001,72,79,1,2,300,11,3,6,"dynamics","performing","6_p_stim_d.png",-12,4,"Forte","performing-dynamics"
10,10,10463,78,90,1,2,300,11,3,6,"dynamics","performing","6_p_stim_d.png",5,9,"Forte","performing-dynamics"
11,11,10757,79,106,1,2,300,11,3,6,"dynamics","performing","6_p_stim_d.png",16,10,"Forte","performing-dynamics"
12,12,11054,76,91,1,2,300,11,3,6,"dynamics","performing","6_p_stim_d.png",-15,11,"Forte","performing-dynamics"
13,13,11329,72,94,1,2,300,11,3,6,"dynamics","performing","6_p_stim_d.png",3,12,"Forte","performing-dynamics"
14,14,11621,76,96,1,2,300,11,3,6,"dynamics","performing","6_p_stim_d.png",2,13,"Forte","performing-dynamics"
15,15,11907,79,96,1,2,300,11,3,6,"dynamics","performing","6_p_stim_d.png",0,14,"Forte","performing-dynamics"
16,16,12183,84,104,1,2,300,11,3,6,"dynamics","performing","6_p_stim_d.png",8,15,"Forte","performing-dynamics"
17,17,12472,83,95,1,2,300,11,3,6,"dynamics","performing","6_p_stim_d.png",-9,16,"Forte","performing-dynamics"
22,22,13933,81,97,1,2,300,11,3,6,"dynamics","performing","6_p_stim_d.png",4,21,"Forte","performing-dynamics"
23,23,14217,84,100,1,2,300,11,3,6,"dynamics","performing","6_p_stim_d.png",3,22,"Forte","performing-dynamics"
24,24,14529,81,104,1,2,300,11,3,6,"dynamics","performing","6_p_stim_d.png",4,23,"Forte","performing-dynamics"
25,25,14812,78,97,1,2,300,11,3,6,"dynamics","performing","6_p_stim_d.png",-7,24,"Forte","performing-dynamics"
41,41,22335,77,91,1,2,300,11,3,6,"dynamics","performing","6_p_stim_d.png",-4,40,"Forte","performing-dynamics"
42,42,22609,76,89,1,2,300,11,3,6,"dynamics","performing","6_p_stim_d.png",-2,41,"Forte","performing-dynamics"
43,43,22891,74,95,1,2,300,11,3,6,"dynamics","performing","6_p_stim_d.png",6,42,"Forte","performing-dynamics"
44,44,23174,76,95,1,2,300,11,3,6,"dynamics","performing","6_p_stim_d.png",0,43,"Forte","performing-dynamics"
45,45,23446,79,101,1,2,300,11,3,6,"dynamics","performing","6_p_stim_d.png",6,44,"Forte","performing-dynamics"
46,46,23741,74,100,1,2,300,11,3,6,"dynamics","performing","6_p_stim_d.png",-1,45,"Forte","performing-dynamics"
2,2,8176,78,97,1,2,300,11,3,7,"dynamics","performing","7_p_stim_d.png",2,1,"Forte","performing-dynamics"
3,3,8455,79,97,1,2,300,11,3,7,"dynamics","performing","7_p_stim_d.png",0,2,"Forte","performing-dynamics"
4,4,8738,76,91,1,2,300,11,3,7,"dynamics","performing","7_p_stim_d.png",-6,3,"Forte","performing-dynamics"
5,5,9025,72,76,1,2,300,11,3,7,"dynamics","performing","7_p_stim_d.png",-15,4,"Forte","performing-dynamics"
10,10,10456,78,93,1,2,300,11,3,7,"dynamics","performing","7_p_stim_d.png",-2,9,"Forte","performing-dynamics"
11,11,10751,79,99,1,2,300,11,3,7,"dynamics","performing","7_p_stim_d.png",6,10,"Forte","performing-dynamics"
12,12,11038,76,90,1,2,300,11,3,7,"dynamics","performing","7_p_stim_d.png",-9,11,"Forte","performing-dynamics"
13,13,11329,72,93,1,2,300,11,3,7,"dynamics","performing","7_p_stim_d.png",3,12,"Forte","performing-dynamics"
14,14,11619,76,96,1,2,300,11,3,7,"dynamics","performing","7_p_stim_d.png",3,13,"Forte","performing-dynamics"
15,15,11904,79,91,1,2,300,11,3,7,"dynamics","performing","7_p_stim_d.png",-5,14,"Forte","performing-dynamics"
16,16,12187,84,100,1,2,300,11,3,7,"dynamics","performing","7_p_stim_d.png",9,15,"Forte","performing-dynamics"
17,17,12479,83,81,1,2,300,11,3,7,"dynamics","performing","7_p_stim_d.png",-19,16,"Forte","performing-dynamics"
22,22,13948,81,95,1,2,300,11,3,7,"dynamics","performing","7_p_stim_d.png",4,21,"Forte","performing-dynamics"
23,23,14219,84,106,1,2,300,11,3,7,"dynamics","performing","7_p_stim_d.png",11,22,"Forte","performing-dynamics"
24,24,14516,81,98,1,2,300,11,3,7,"dynamics","performing","7_p_stim_d.png",-8,23,"Forte","performing-dynamics"
25,25,14809,78,91,1,2,300,11,3,7,"dynamics","performing","7_p_stim_d.png",-7,24,"Forte","performing-dynamics"
41,41,22281,77,91,1,2,300,11,3,7,"dynamics","performing","7_p_stim_d.png",0,40,"Forte","performing-dynamics"
42,42,22561,76,99,1,2,300,11,3,7,"dynamics","performing","7_p_stim_d.png",8,41,"Forte","performing-dynamics"
43,43,22837,74,91,1,2,300,11,3,7,"dynamics","performing","7_p_stim_d.png",-8,42,"Forte","performing-dynamics"
44,44,23114,76,91,1,2,300,11,3,7,"dynamics","performing","7_p_stim_d.png",0,43,"Forte","performing-dynamics"
45,45,23388,79,107,1,2,300,11,3,7,"dynamics","performing","7_p_stim_d.png",16,44,"Forte","performing-dynamics"
46,46,23666,74,93,1,2,300,11,3,7,"dynamics","performing","7_p_stim_d.png",-14,45,"Forte","performing-dynamics"
47,47,23937,71,79,1,2,300,11,3,7,"dynamics","performing","7_p_stim_d.png",-14,46,"Forte","performing-dynamics"
2,2,8130,78,98,1,2,300,11,3,8,"dynamics","performing","8_p_stim_d.png",7,1,"Forte","performing-dynamics"
3,3,8411,79,106,1,2,300,11,3,8,"dynamics","performing","8_p_stim_d.png",8,2,"Forte","performing-dynamics"
4,4,8716,76,89,1,2,300,11,3,8,"dynamics","performing","8_p_stim_d.png",-17,3,"Forte","performing-dynamics"
5,5,8991,72,79,1,2,300,11,3,8,"dynamics","performing","8_p_stim_d.png",-10,4,"Forte","performing-dynamics"
10,10,10413,78,91,1,2,300,11,3,8,"dynamics","performing","8_p_stim_d.png",1,9,"Forte","performing-dynamics"
11,11,10705,79,103,1,2,300,11,3,8,"dynamics","performing","8_p_stim_d.png",12,10,"Forte","performing-dynamics"
12,12,10989,76,90,1,2,300,11,3,8,"dynamics","performing","8_p_stim_d.png",-13,11,"Forte","performing-dynamics"
13,13,11271,72,84,1,2,300,11,3,8,"dynamics","performing","8_p_stim_d.png",-6,12,"Forte","performing-dynamics"
14,14,11557,76,91,1,2,300,11,3,8,"dynamics","performing","8_p_stim_d.png",7,13,"Forte","performing-dynamics"
15,15,11842,79,96,1,2,300,11,3,8,"dynamics","performing","8_p_stim_d.png",5,14,"Forte","performing-dynamics"
16,16,12122,84,101,1,2,300,11,3,8,"dynamics","performing","8_p_stim_d.png",5,15,"Forte","performing-dynamics"
22,22,13883,81,99,1,2,300,11,3,8,"dynamics","performing","8_p_stim_d.png",5,21,"Forte","performing-dynamics"
23,23,14153,84,104,1,2,300,11,3,8,"dynamics","performing","8_p_stim_d.png",5,22,"Forte","performing-dynamics"
24,24,14452,81,105,1,2,300,11,3,8,"dynamics","performing","8_p_stim_d.png",1,23,"Forte","performing-dynamics"
25,25,14740,78,93,1,2,300,11,3,8,"dynamics","performing","8_p_stim_d.png",-12,24,"Forte","performing-dynamics"
41,41,22167,77,94,1,2,300,11,3,8,"dynamics","performing","8_p_stim_d.png",1,40,"Forte","performing-dynamics"
42,42,22445,76,95,1,2,300,11,3,8,"dynamics","performing","8_p_stim_d.png",1,41,"Forte","performing-dynamics"
43,43,22731,74,93,1,2,300,11,3,8,"dynamics","performing","8_p_stim_d.png",-2,42,"Forte","performing-dynamics"
44,44,23015,76,94,1,2,300,11,3,8,"dynamics","performing","8_p_stim_d.png",1,43,"Forte","performing-dynamics"
45,45,23292,79,105,1,2,300,11,3,8,"dynamics","performing","8_p_stim_d.png",11,44,"Forte","performing-dynamics"
46,46,23582,74,95,1,2,300,11,3,8,"dynamics","performing","8_p_stim_d.png",-10,45,"Forte","performing-dynamics"
2,2,7266,78,86,1,2,250,12,1,1,"dynamics","performing","1_p_stim_d.png",5,1,"Forte","performing-dynamics"
3,3,7490,79,81,1,2,250,12,1,1,"dynamics","performing","1_p_stim_d.png",-5,2,"Forte","performing-dynamics"
4,4,7715,76,75,1,2,250,12,1,1,"dynamics","performing","1_p_stim_d.png",-6,3,"Forte","performing-dynamics"
5,5,7976,72,68,1,2,250,12,1,1,"dynamics","performing","1_p_stim_d.png",-7,4,"Forte","performing-dynamics"
10,10,9199,78,84,1,2,250,12,1,1,"dynamics","performing","1_p_stim_d.png",7,9,"Forte","performing-dynamics"
11,11,9425,79,84,1,2,250,12,1,1,"dynamics","performing","1_p_stim_d.png",0,10,"Forte","performing-dynamics"
12,12,9659,76,78,1,2,250,12,1,1,"dynamics","performing","1_p_stim_d.png",-6,11,"Forte","performing-dynamics"
13,13,9904,72,80,1,2,250,12,1,1,"dynamics","performing","1_p_stim_d.png",2,12,"Forte","performing-dynamics"
14,14,10139,76,82,1,2,250,12,1,1,"dynamics","performing","1_p_stim_d.png",2,13,"Forte","performing-dynamics"
15,15,10358,79,85,1,2,250,12,1,1,"dynamics","performing","1_p_stim_d.png",3,14,"Forte","performing-dynamics"
16,16,10598,84,85,1,2,250,12,1,1,"dynamics","performing","1_p_stim_d.png",0,15,"Forte","performing-dynamics"
17,17,10932,83,66,1,2,250,12,1,1,"dynamics","performing","1_p_stim_d.png",-19,16,"Forte","performing-dynamics"
22,22,12167,81,97,1,2,250,12,1,1,"dynamics","performing","1_p_stim_d.png",2,21,"Forte","performing-dynamics"
23,23,12397,84,91,1,2,250,12,1,1,"dynamics","performing","1_p_stim_d.png",-6,22,"Forte","performing-dynamics"
24,24,12631,81,86,1,2,250,12,1,1,"dynamics","performing","1_p_stim_d.png",-5,23,"Forte","performing-dynamics"
25,25,12865,78,89,1,2,250,12,1,1,"dynamics","performing","1_p_stim_d.png",3,24,"Forte","performing-dynamics"
41,41,18974,77,89,1,2,250,12,1,1,"dynamics","performing","1_p_stim_d.png",0,40,"Forte","performing-dynamics"
42,42,19207,76,87,1,2,250,12,1,1,"dynamics","performing","1_p_stim_d.png",-2,41,"Forte","performing-dynamics"
43,43,19428,74,89,1,2,250,12,1,1,"dynamics","performing","1_p_stim_d.png",2,42,"Forte","performing-dynamics"
