RowNr,NoteNr,TimeStamp,Pitch,Velocity,Key_OnOff,Device,SubNr,BlockNr,TrialNr,Skill,Condition,Image,Error,Tempo
11,39,9666,79,64,0,2,9,4,6,dynamics,performing,6_p_stim_d.png,1,120
12,40,9863,76,64,0,2,9,4,6,dynamics,performing,6_p_stim_d.png,1,120
13,43,10172,72,64,0,2,9,4,6,dynamics,performing,6_p_stim_d.png,1,120
14,45,10442,76,64,0,2,9,4,6,dynamics,performing,6_p_stim_d.png,1,120
15,47,10622,79,64,0,2,9,4,6,dynamics,performing,6_p_stim_d.png,1,120
16,49,10910,84,64,0,2,9,4,6,dynamics,performing,6_p_stim_d.png,1,120
17,51,11058,83,64,0,2,9,4,6,dynamics,performing,6_p_stim_d.png,1,120
18,52,11095,81,64,0,2,9,4,6,dynamics,performing,6_p_stim_d.png,1,120
19,54,11327,81,64,0,2,9,4,6,dynamics,performing,6_p_stim_d.png,1,120
20,54,,81,,0,2,9,4,6,dynamics,performing,6_p_stim_d.png,1,120
21,57,12098,83,64,0,2,9,4,6,dynamics,performing,6_p_stim_d.png,1,120
22,59,12289,81,64,0,2,9,4,6,dynamics,performing,6_p_stim_d.png,1,120
23,61,12576,84,64,0,2,9,4,6,dynamics,performing,6_p_stim_d.png,1,120
24,63,12751,81,64,0,2,9,4,6,dynamics,performing,6_p_stim_d.png,1,120
25,65,13025,78,64,0,2,9,4,6,dynamics,performing,6_p_stim_d.png,1,120
26,66,13056,79,64,0,2,9,4,6,dynamics,performing,6_p_stim_d.png,1,120
27,68,13303,79,64,0,2,9,4,6,dynamics,performing,6_p_stim_d.png,1,120
28,70,13932,79,64,0,2,9,4,6,dynamics,performing,6_p_stim_d.png,1,120
29,72,14707,77,64,0,2,9,4,6,dynamics,performing,6_p_stim_d.png,1,120
30,74,14944,77,64,0,2,9,4,6,dynamics,performing,6_p_stim_d.png,1,120
31,76,15188,76,64,0,2,9,4,6,dynamics,performing,6_p_stim_d.png,1,120
32,78,15424,76,64,0,2,9,4,6,dynamics,performing,6_p_stim_d.png,1,120
33,80,16025,74,64,0,2,9,4,6,dynamics,performing,6_p_stim_d.png,1,120
34,82,16969,79,64,0,2,9,4,6,dynamics,performing,6_p_stim_d.png,1,120
35,84,17412,77,64,0,2,9,4,6,dynamics,performing,6_p_stim_d.png,1,120
36,86,17642,76,64,0,2,9,4,6,dynamics,performing,6_p_stim_d.png,1,120
37,88,17877,76,64,0,2,9,4,6,dynamics,performing,6_p_stim_d.png,1,120
38,90,18105,76,64,0,2,9,4,6,dynamics,performing,6_p_stim_d.png,1,120
39,92,18324,76,64,0,2,9,4,6,dynamics,performing,6_p_stim_d.png,1,120
40,95,18859,81,64,0,2,9,4,6,dynamics,performing,6_p_stim_d.png,1,120
41,97,19056,77,64,0,2,9,4,6,dynamics,performing,6_p_stim_d.png,1,120
42,99,19254,76,64,0,2,9,4,6,dynamics,performing,6_p_stim_d.png,1,120
43,101,19516,74,64,0,2,9,4,6,dynamics,performing,6_p_stim_d.png,1,120
44,103,19729,76,64,0,2,9,4,6,dynamics,performing,6_p_stim_d.png,1,120
45,105,19987,79,64,0,2,9,4,6,dynamics,performing,6_p_stim_d.png,1,120
46,107,20193,74,64,0,2,9,4,6,dynamics,performing,6_p_stim_d.png,1,120
47,109,20423,71,64,0,2,9,4,6,dynamics,performing,6_p_stim_d.png,1,120
48,110,20455,72,64,0,2,9,4,6,dynamics,performing,6_p_stim_d.png,1,120
49,112,20680,72,64,0,2,9,4,6,dynamics,performing,6_p_stim_d.png,1,120
50,114,20888,74,64,0,2,9,4,6,dynamics,performing,6_p_stim_d.png,1,120
51,116,21140,74,64,0,2,9,4,6,dynamics,performing,6_p_stim_d.png,1,120
52,118,21671,76,64,0,2,9,4,6,dynamics,performing,6_p_stim_d.png,1,120
53,120,22323,65,64,0,2,9,4,6,dynamics,performing,6_p_stim_d.png,1,120
54,122,22552,65,64,0,2,9,4,6,dynamics,performing,6_p_stim_d.png,1,120
55,124,22807,64,64,0,2,9,4,6,dynamics,performing,6_p_stim_d.png,1,120
56,126,23034,64,64,0,2,9,4,6,dynamics,performing,6_p_stim_d.png,1,120
57,128,23687,62,64,0,2,9,4,6,dynamics,performing,6_p_stim_d.png,1,120
58,130,24228,67,64,0,2,9,4,6,dynamics,performing,6_p_stim_d.png,1,120
59,132,24443,67,64,0,2,9,4,6,dynamics,performing,6_p_stim_d.png,1,120
60,134,24667,71,64,0,2,9,4,6,dynamics,performing,6_p_stim_d.png,1,120
61,136,24907,71,64,0,2,9,4,6,dynamics,performing,6_p_stim_d.png,1,120
62,138,25121,72,64,0,2,9,4,6,dynamics,performing,6_p_stim_d.png,1,120
63,140,25348,72,64,0,2,9,4,6,dynamics,performing,6_p_stim_d.png,1,120
64,142,25578,73,64,0,2,9,4,6,dynamics,performing,6_p_stim_d.png,1,120
65,144,25821,73,64,0,2,9,4,6,dynamics,performing,6_p_stim_d.png,1,120
66,146,26374,74,64,0,2,9,4,6,dynamics,performing,6_p_stim_d.png,1,120
67,148,26846,77,64,0,2,9,4,6,dynamics,performing,6_p_stim_d.png,1,120
68,150,27331,76,64,0,2,9,4,6,dynamics,performing,6_p_stim_d.png,1,120
69,152,27804,74,64,0,2,9,4,6,dynamics,performing,6_p_stim_d.png,1,120
70,154,28255,72,64,0,2,9,4,6,dynamics,performing,6_p_stim_d.png,1,120
71,156,28686,84,64,0,2,9,4,6,dynamics,performing,6_p_stim_d.png,1,120
72,158,29419,84,64,0,2,9,4,6,dynamics,performing,6_p_stim_d.png,1,120
1,18,8101,79,64,0,2,10,1,5,articulation,performing,5_p_stim_a.png,1,100
2,21,8385,78,64,0,2,10,1,5,articulation,performing,5_p_stim_a.png,1,100
3,22,8640,79,64,0,2,10,1,5,articulation,performing,5_p_stim_a.png,1,100
4,25,8979,76,64,0,2,10,1,5,articulation,performing,5_p_stim_a.png,1,100
5,26,9156,72,64,0,2,10,1,5,articulation,performing,5_p_stim_a.png,1,100
6,28,9530,67,64,0,2,10,1,5,articulation,performing,5_p_stim_a.png,1,100
7,30,9836,67,64,0,2,10,1,5,articulation,performing,5_p_stim_a.png,1,100
8,30,,67,,0,2,10,1,5,articulation,performing,5_p_stim_a.png,1,100
9,32,10292,79,64,0,2,10,1,5,articulation,performing,5_p_stim_a.png,1,100
10,34,10560,78,64,0,2,10,1,5,articulation,performing,5_p_stim_a.png,1,100
11,37,10856,79,64,0,2,10,1,5,articulation,performing,5_p_stim_a.png,1,100
12,38,11128,76,64,0,2,10,1,5,articulation,performing,5_p_stim_a.png,1,100
13,40,11390,72,64,0,2,10,1,5,articulation,performing,5_p_stim_a.png,1,100
14,42,11655,76,64,0,2,10,1,5,articulation,performing,5_p_stim_a.png,1,100
15,45,11936,79,64,0,2,10,1,5,articulation,performing,5_p_stim_a.png,1,100
16,46,12201,84,64,0,2,10,1,5,articulation,performing,5_p_stim_a.png,1,100
17,48,12463,83,64,0,2,10,1,5,articulation,performing,5_p_stim_a.png,1,100
18,50,12535,81,64,0,2,10,1,5,articulation,performing,5_p_stim_a.png,1,100
19,52,12812,81,64,0,2,10,1,5,articulation,performing,5_p_stim_a.png,1,100
20,54,13076,81,64,0,2,10,1,5,articulation,performing,5_p_stim_a.png,1,100
21,57,13577,83,64,0,2,10,1,5,articulation,performing,5_p_stim_a.png,1,100
22,58,13822,81,64,0,2,10,1,5,articulation,performing,5_p_stim_a.png,1,100
23,61,14145,84,64,0,2,10,1,5,articulation,performing,5_p_stim_a.png,1,100
24,63,14455,81,64,0,2,10,1,5,articulation,performing,5_p_stim_a.png,1,100
25,64,14674,78,64,0,2,10,1,5,articulation,performing,5_p_stim_a.png,1,100
26,66,14817,79,64,0,2,10,1,5,articulation,performing,5_p_stim_a.png,1,100
27,68,15063,79,64,0,2,10,1,5,articulation,performing,5_p_stim_a.png,1,100
28,70,16228,79,64,0,2,10,1,5,articulation,performing,5_p_stim_a.png,1,100
29,72,16792,77,64,0,2,10,1,5,articulation,performing,5_p_stim_a.png,1,100
30,74,17082,77,64,0,2,10,1,5,articulation,performing,5_p_stim_a.png,1,100
31,76,17341,76,64,0,2,10,1,5,articulation,performing,5_p_stim_a.png,1,100
32,78,17609,76,64,0,2,10,1,5,articulation,performing,5_p_stim_a.png,1,100
33,80,18482,74,64,0,2,10,1,5,articulation,performing,5_p_stim_a.png,1,100
34,82,19483,79,64,0,2,10,1,5,articulation,performing,5_p_stim_a.png,1,100
35,84,20051,77,64,0,2,10,1,5,articulation,performing,5_p_stim_a.png,1,100
36,86,20140,76,64,0,2,10,1,5,articulation,performing,5_p_stim_a.png,1,100
37,88,20418,76,64,0,2,10,1,5,articulation,performing,5_p_stim_a.png,1,100
38,90,20706,76,64,0,2,10,1,5,articulation,performing,5_p_stim_a.png,1,100
39,92,20980,76,64,0,2,10,1,5,articulation,performing,5_p_stim_a.png,1,100
40,94,21474,81,64,0,2,10,1,5,articulation,performing,5_p_stim_a.png,1,100
41,97,21774,77,64,0,2,10,1,5,articulation,performing,5_p_stim_a.png,1,100
42,98,22014,76,64,0,2,10,1,5,articulation,performing,5_p_stim_a.png,1,100
43,101,22320,74,64,0,2,10,1,5,articulation,performing,5_p_stim_a.png,1,100
44,103,22590,76,64,0,2,10,1,5,articulation,performing,5_p_stim_a.png,1,100
45,105,22860,79,64,0,2,10,1,5,articulation,performing,5_p_stim_a.png,1,100
46,106,23127,74,64,0,2,10,1,5,articulation,performing,5_p_stim_a.png,1,100
47,108,23374,71,64,0,2,10,1,5,articulation,performing,5_p_stim_a.png,1,100
48,110,23484,72,64,0,2,10,1,5,articulation,performing,5_p_stim_a.png,1,100
49,112,23776,72,64,0,2,10,1,5,articulation,performing,5_p_stim_a.png,1,100
50,114,24036,74,64,0,2,10,1,5,articulation,performing,5_p_stim_a.png,1,100
51,116,24316,74,64,0,2,10,1,5,articulation,performing,5_p_stim_a.png,1,100
52,118,25129,76,64,0,2,10,1,5,articulation,performing,5_p_stim_a.png,1,100
53,120,25750,65,64,0,2,10,1,5,articulation,performing,5_p_stim_a.png,1,100
54,122,26017,65,64,0,2,10,1,5,articulation,performing,5_p_stim_a.png,1,100
55,124,26251,64,64,0,2,10,1,5,articulation,performing,5_p_stim_a.png,1,100
56,126,26554,64,64,0,2,10,1,5,articulation,performing,5_p_stim_a.png,1,100
57,128,27460,62,64,0,2,10,1,5,articulation,performing,5_p_stim_a.png,1,100
58,130,27918,67,64,0,2,10,1,5,articulation,performing,5_p_stim_a.png,1,100
59,132,28210,67,64,0,2,10,1,5,articulation,performing,5_p_stim_a.png,1,100
60,134,28508,71,64,0,2,10,1,5,articulation,performing,5_p_stim_a.png,1,100
61,136,28772,71,64,0,2,10,1,5,articulation,performing,5_p_stim_a.png,1,100
62,138,29024,72,64,0,2,10,1,5,articulation,performing,5_p_stim_a.png,1,100
63,140,29312,72,64,0,2,10,1,5,articulation,performing,5_p_stim_a.png,1,100
64,142,29579,73,64,0,2,10,1,5,articulation,performing,5_p_stim_a.png,1,100
65,144,29845,73,64,0,2,10,1,5,articulation,performing,5_p_stim_a.png,1,100
66,147,30616,74,64,0,2,10,1,5,articulation,performing,5_p_stim_a.png,1,100
67,149,31160,77,64,0,2,10,1,5,articulation,performing,5_p_stim_a.png,1,100
68,151,31714,76,64,0,2,10,1,5,articulation,performing,5_p_stim_a.png,1,100
69,152,32252,74,64,0,2,10,1,5,articulation,performing,5_p_stim_a.png,1,100
70,154,32492,72,64,0,2,10,1,5,articulation,performing,5_p_stim_a.png,1,100
71,156,32942,84,64,0,2,10,1,5,articulation,performing,5_p_stim_a.png,1,100
72,158,33970,84,64,0,2,10,1,5,articulation,performing,5_p_stim_a.png,1,100
1,19,8109,79,64,0,2,10,2,3,dynamics,performing,3_p_stim_d.png,1,100
2,21,8392,78,64,0,2,10,2,3,dynamics,performing,3_p_stim_d.png,1,100
3,23,8648,79,64,0,2,10,2,3,dynamics,performing,3_p_stim_d.png,1,100
4,25,8917,76,64,0,2,10,2,3,dynamics,performing,3_p_stim_d.png,1,100
5,26,8965,72,64,0,2,10,2,3,dynamics,performing,3_p_stim_d.png,1,100
6,28,9222,67,64,0,2,10,2,3,dynamics,performing,3_p_stim_d.png,1,100
7,30,9496,67,64,0,2,10,2,3,dynamics,performing,3_p_stim_d.png,1,100
8,32,9752,67,64,0,2,10,2,3,dynamics,performing,3_p_stim_d.png,1,100
9,35,10275,79,64,0,2,10,2,3,dynamics,performing,3_p_stim_d.png,1,100
10,37,10549,78,64,0,2,10,2,3,dynamics,performing,3_p_stim_d.png,1,100
11,39,10825,79,64,0,2,10,2,3,dynamics,performing,3_p_stim_d.png,1,100
12,41,11081,76,64,0,2,10,2,3,dynamics,performing,3_p_stim_d.png,1,100
13,43,11364,72,64,0,2,10,2,3,dynamics,performing,3_p_stim_d.png,1,100
14,45,11617,76,64,0,2,10,2,3,dynamics,performing,3_p_stim_d.png,1,100
15,47,11882,79,64,0,2,10,2,3,dynamics,performing,3_p_stim_d.png,1,100
16,49,12134,84,64,0,2,10,2,3,dynamics,performing,3_p_stim_d.png,1,100
17,50,12243,83,64,0,2,10,2,3,dynamics,performing,3_p_stim_d.png,1,100
18,52,12657,81,64,0,2,10,2,3,dynamics,performing,3_p_stim_d.png,1,100
19,54,12925,81,64,0,2,10,2,3,dynamics,performing,3_p_stim_d.png,1,100
20,54,,81,,0,2,10,2,3,dynamics,performing,3_p_stim_d.png,1,100
21,57,13434,83,64,0,2,10,2,3,dynamics,performing,3_p_stim_d.png,1,100
22,59,13703,81,64,0,2,10,2,3,dynamics,performing,3_p_stim_d.png,1,100
23,61,13956,84,64,0,2,10,2,3,dynamics,performing,3_p_stim_d.png,1,100
24,62,14012,81,64,0,2,10,2,3,dynamics,performing,3_p_stim_d.png,1,100
25,64,14284,78,64,0,2,10,2,3,dynamics,performing,3_p_stim_d.png,1,100
26,66,14523,79,64,0,2,10,2,3,dynamics,performing,3_p_stim_d.png,1,100
27,68,14778,79,64,0,2,10,2,3,dynamics,performing,3_p_stim_d.png,1,100
28,70,15889,79,64,0,2,10,2,3,dynamics,performing,3_p_stim_d.png,1,100
29,72,16434,77,64,0,2,10,2,3,dynamics,performing,3_p_stim_d.png,1,100
30,74,16705,77,64,0,2,10,2,3,dynamics,performing,3_p_stim_d.png,1,100
31,76,16986,76,64,0,2,10,2,3,dynamics,performing,3_p_stim_d.png,1,100
32,78,17247,76,64,0,2,10,2,3,dynamics,performing,3_p_stim_d.png,1,100
33,80,18083,74,64,0,2,10,2,3,dynamics,performing,3_p_stim_d.png,1,100
34,82,19147,79,64,0,2,10,2,3,dynamics,performing,3_p_stim_d.png,1,100
35,84,19685,77,64,0,2,10,2,3,dynamics,performing,3_p_stim_d.png,1,100
36,86,19795,76,64,0,2,10,2,3,dynamics,performing,3_p_stim_d.png,1,100
37,88,20062,76,64,0,2,10,2,3,dynamics,performing,3_p_stim_d.png,1,100
38,90,20334,76,64,0,2,10,2,3,dynamics,performing,3_p_stim_d.png,1,100
39,92,20612,76,64,0,2,10,2,3,dynamics,performing,3_p_stim_d.png,1,100
40,95,21117,81,64,0,2,10,2,3,dynamics,performing,3_p_stim_d.png,1,100
41,97,21402,77,64,0,2,10,2,3,dynamics,performing,3_p_stim_d.png,1,100
42,99,21642,76,64,0,2,10,2,3,dynamics,performing,3_p_stim_d.png,1,100
43,101,21919,74,64,0,2,10,2,3,dynamics,performing,3_p_stim_d.png,1,100
44,103,22187,76,64,0,2,10,2,3,dynamics,performing,3_p_stim_d.png,1,100
45,105,22483,79,64,0,2,10,2,3,dynamics,performing,3_p_stim_d.png,1,100
46,107,22693,74,64,0,2,10,2,3,dynamics,performing,3_p_stim_d.png,1,100
47,108,22920,71,64,0,2,10,2,3,dynamics,performing,3_p_stim_d.png,1,100
48,110,23022,72,64,0,2,10,2,3,dynamics,performing,3_p_stim_d.png,1,100
49,112,23275,72,64,0,2,10,2,3,dynamics,performing,3_p_stim_d.png,1,100
50,114,23530,74,64,0,2,10,2,3,dynamics,performing,3_p_stim_d.png,1,100
51,116,23790,74,64,0,2,10,2,3,dynamics,performing,3_p_stim_d.png,1,100
52,118,24261,76,64,0,2,10,2,3,dynamics,performing,3_p_stim_d.png,1,100
53,120,25197,65,64,0,2,10,2,3,dynamics,performing,3_p_stim_d.png,1,100
54,122,25464,65,64,0,2,10,2,3,dynamics,performing,3_p_stim_d.png,1,100
55,124,25738,64,64,0,2,10,2,3,dynamics,performing,3_p_stim_d.png,1,100
56,126,26026,64,64,0,2,10,2,3,dynamics,performing,3_p_stim_d.png,1,100
57,128,26326,62,64,0,2,10,2,3,dynamics,performing,3_p_stim_d.png,1,100
58,130,27426,67,64,0,2,10,2,3,dynamics,performing,3_p_stim_d.png,1,100
59,132,27700,67,64,0,2,10,2,3,dynamics,performing,3_p_stim_d.png,1,100
60,134,28246,71,64,0,2,10,2,3,dynamics,performing,3_p_stim_d.png,1,100
61,134,,71,,0,2,10,2,3,dynamics,performing,3_p_stim_d.png,1,100
62,136,28487,72,64,0,2,10,2,3,dynamics,performing,3_p_stim_d.png,1,100
63,138,28792,72,64,0,2,10,2,3,dynamics,performing,3_p_stim_d.png,1,100
64,140,29040,73,64,0,2,10,2,3,dynamics,performing,3_p_stim_d.png,1,100
65,142,29322,73,64,0,2,10,2,3,dynamics,performing,3_p_stim_d.png,1,100
66,145,30048,74,64,0,2,10,2,3,dynamics,performing,3_p_stim_d.png,1,100
67,146,30561,77,64,0,2,10,2,3,dynamics,performing,3_p_stim_d.png,1,100
68,149,31146,76,64,0,2,10,2,3,dynamics,performing,3_p_stim_d.png,1,100
69,150,31680,74,64,0,2,10,2,3,dynamics,performing,3_p_stim_d.png,1,100
70,152,31846,72,64,0,2,10,2,3,dynamics,performing,3_p_stim_d.png,1,100
71,154,32312,84,64,0,2,10,2,3,dynamics,performing,3_p_stim_d.png,1,100
72,156,32937,84,64,0,2,10,2,3,dynamics,performing,3_p_stim_d.png,1,100
1,18,8109,79,64,0,2,10,2,5,dynamics,performing,5_p_stim_d.png,1,100
2,21,8391,78,64,0,2,10,2,5,dynamics,performing,5_p_stim_d.png,1,100
3,23,8666,79,64,0,2,10,2,5,dynamics,performing,5_p_stim_d.png,1,100
4,25,8944,76,64,0,2,10,2,5,dynamics,performing,5_p_stim_d.png,1,100
5,26,9018,72,64,0,2,10,2,5,dynamics,performing,5_p_stim_d.png,1,100
6,28,9266,67,64,0,2,10,2,5,dynamics,performing,5_p_stim_d.png,1,100
7,30,9496,67,64,0,2,10,2,5,dynamics,performing,5_p_stim_d.png,1,100
8,32,9759,67,64,0,2,10,2,5,dynamics,performing,5_p_stim_d.png,1,100
9,35,10256,79,64,0,2,10,2,5,dynamics,performing,5_p_stim_d.png,1,100
10,37,10544,78,64,0,2,10,2,5,dynamics,performing,5_p_stim_d.png,1,100
11,39,10826,79,64,0,2,10,2,5,dynamics,performing,5_p_stim_d.png,1,100
12,41,11080,76,64,0,2,10,2,5,dynamics,performing,5_p_stim_d.png,1,100
13,43,11354,72,64,0,2,10,2,5,dynamics,performing,5_p_stim_d.png,1,100
14,45,11603,76,64,0,2,10,2,5,dynamics,performing,5_p_stim_d.png,1,100
15,47,11873,79,64,0,2,10,2,5,dynamics,performing,5_p_stim_d.png,1,100
16,49,12130,84,64,0,2,10,2,5,dynamics,performing,5_p_stim_d.png,1,100
17,50,12245,83,64,0,2,10,2,5,dynamics,performing,5_p_stim_d.png,1,100
18,52,12436,81,64,0,2,10,2,5,dynamics,performing,5_p_stim_d.png,1,100
19,54,12693,81,64,0,2,10,2,5,dynamics,performing,5_p_stim_d.png,1,100
20,56,12950,81,64,0,2,10,2,5,dynamics,performing,5_p_stim_d.png,1,100
21,59,13498,83,64,0,2,10,2,5,dynamics,performing,5_p_stim_d.png,1,100
22,61,13746,81,64,0,2,10,2,5,dynamics,performing,5_p_stim_d.png,1,100
23,63,14009,84,64,0,2,10,2,5,dynamics,performing,5_p_stim_d.png,1,100
24,64,14081,81,64,0,2,10,2,5,dynamics,performing,5_p_stim_d.png,1,100
25,66,14488,78,64,0,2,10,2,5,dynamics,performing,5_p_stim_d.png,1,100
26,68,14615,79,64,0,2,10,2,5,dynamics,performing,5_p_stim_d.png,1,100
27,70,14826,79,64,0,2,10,2,5,dynamics,performing,5_p_stim_d.png,1,100
28,72,15963,79,64,0,2,10,2,5,dynamics,performing,5_p_stim_d.png,1,100
29,74,16565,77,64,0,2,10,2,5,dynamics,performing,5_p_stim_d.png,1,100
30,76,16838,77,64,0,2,10,2,5,dynamics,performing,5_p_stim_d.png,1,100
31,78,17107,76,64,0,2,10,2,5,dynamics,performing,5_p_stim_d.png,1,100
32,80,17352,76,64,0,2,10,2,5,dynamics,performing,5_p_stim_d.png,1,100
33,82,18162,74,64,0,2,10,2,5,dynamics,performing,5_p_stim_d.png,1,100
34,84,19299,79,64,0,2,10,2,5,dynamics,performing,5_p_stim_d.png,1,100
35,86,19830,77,64,0,2,10,2,5,dynamics,performing,5_p_stim_d.png,1,100
36,88,19904,76,64,0,2,10,2,5,dynamics,performing,5_p_stim_d.png,1,100
37,90,20172,76,64,0,2,10,2,5,dynamics,performing,5_p_stim_d.png,1,100
38,92,20435,76,64,0,2,10,2,5,dynamics,performing,5_p_stim_d.png,1,100
39,94,20704,76,64,0,2,10,2,5,dynamics,performing,5_p_stim_d.png,1,100
40,97,21249,81,64,0,2,10,2,5,dynamics,performing,5_p_stim_d.png,1,100
41,99,21503,77,64,0,2,10,2,5,dynamics,performing,5_p_stim_d.png,1,100
42,101,21744,76,64,0,2,10,2,5,dynamics,performing,5_p_stim_d.png,1,100
43,103,22017,74,64,0,2,10,2,5,dynamics,performing,5_p_stim_d.png,1,100
44,105,22282,76,64,0,2,10,2,5,dynamics,performing,5_p_stim_d.png,1,100
45,107,22552,79,64,0,2,10,2,5,dynamics,performing,5_p_stim_d.png,1,100
46,108,22779,74,64,0,2,10,2,5,dynamics,performing,5_p_stim_d.png,1,100
47,110,22997,71,64,0,2,10,2,5,dynamics,performing,5_p_stim_d.png,1,100
48,112,23090,72,64,0,2,10,2,5,dynamics,performing,5_p_stim_d.png,1,100
49,114,23340,72,64,0,2,10,2,5,dynamics,performing,5_p_stim_d.png,1,100
50,116,23590,74,64,0,2,10,2,5,dynamics,performing,5_p_stim_d.png,1,100
51,118,23853,74,64,0,2,10,2,5,dynamics,performing,5_p_stim_d.png,1,100
52,120,24662,76,64,0,2,10,2,5,dynamics,performing,5_p_stim_d.png,1,100
53,122,25547,65,64,0,2,10,2,5,dynamics,performing,5_p_stim_d.png,1,100
54,122,,65,,0,2,10,2,5,dynamics,performing,5_p_stim_d.png,1,100
55,124,25826,64,64,0,2,10,2,5,dynamics,performing,5_p_stim_d.png,1,100
56,126,26077,64,64,0,2,10,2,5,dynamics,performing,5_p_stim_d.png,1,100
57,128,26977,62,64,0,2,10,2,5,dynamics,performing,5_p_stim_d.png,1,100
58,130,27465,67,64,0,2,10,2,5,dynamics,performing,5_p_stim_d.png,1,100
59,132,27743,67,64,0,2,10,2,5,dynamics,performing,5_p_stim_d.png,1,100
60,134,28005,71,64,0,2,10,2,5,dynamics,performing,5_p_stim_d.png,1,100
61,136,28291,71,64,0,2,10,2,5,dynamics,performing,5_p_stim_d.png,1,100
62,138,28548,72,64,0,2,10,2,5,dynamics,performing,5_p_stim_d.png,1,100
63,140,28808,72,64,0,2,10,2,5,dynamics,performing,5_p_stim_d.png,1,100
64,142,29073,73,64,0,2,10,2,5,dynamics,performing,5_p_stim_d.png,1,100
65,144,29335,73,64,0,2,10,2,5,dynamics,performing,5_p_stim_d.png,1,100
66,147,30099,74,64,0,2,10,2,5,dynamics,performing,5_p_stim_d.png,1,100
67,149,30622,77,64,0,2,10,2,5,dynamics,performing,5_p_stim_d.png,1,100
68,151,31161,76,64,0,2,10,2,5,dynamics,performing,5_p_stim_d.png,1,100
69,153,31692,74,64,0,2,10,2,5,dynamics,performing,5_p_stim_d.png,1,100
70,154,31860,72,64,0,2,10,2,5,dynamics,performing,5_p_stim_d.png,1,100
71,156,32367,84,64,0,2,10,2,5,dynamics,performing,5_p_stim_d.png,1,100
72,158,33396,84,64,0,2,10,2,5,dynamics,performing,5_p_stim_d.png,1,100
1,18,8092,79,64,0,2,10,2,6,dynamics,performing,6_p_stim_d.png,1,100
2,21,8354,78,64,0,2,10,2,6,dynamics,performing,6_p_stim_d.png,1,100
3,23,8631,79,64,0,2,10,2,6,dynamics,performing,6_p_stim_d.png,1,100
4,25,8907,76,64,0,2,10,2,6,dynamics,performing,6_p_stim_d.png,1,100
5,26,8983,72,64,0,2,10,2,6,dynamics,performing,6_p_stim_d.png,1,100
6,28,9230,67,64,0,2,10,2,6,dynamics,performing,6_p_stim_d.png,1,100
7,30,9528,67,64,0,2,10,2,6,dynamics,performing,6_p_stim_d.png,1,100
8,32,9781,67,64,0,2,10,2,6,dynamics,performing,6_p_stim_d.png,1,100
9,34,10290,79,64,0,2,10,2,6,dynamics,performing,6_p_stim_d.png,1,100
10,37,10572,78,64,0,2,10,2,6,dynamics,performing,6_p_stim_d.png,1,100
11,39,10844,79,64,0,2,10,2,6,dynamics,performing,6_p_stim_d.png,1,100
12,40,11110,76,64,0,2,10,2,6,dynamics,performing,6_p_stim_d.png,1,100
13,43,11400,72,64,0,2,10,2,6,dynamics,performing,6_p_stim_d.png,1,100
14,45,11650,76,64,0,2,10,2,6,dynamics,performing,6_p_stim_d.png,1,100
15,47,11927,79,64,0,2,10,2,6,dynamics,performing,6_p_stim_d.png,1,100
16,49,12186,84,64,0,2,10,2,6,dynamics,performing,6_p_stim_d.png,1,100
17,50,12349,83,64,0,2,10,2,6,dynamics,performing,6_p_stim_d.png,1,100
18,52,12466,81,64,0,2,10,2,6,dynamics,performing,6_p_stim_d.png,1,100
19,54,12753,81,64,0,2,10,2,6,dynamics,performing,6_p_stim_d.png,1,100
20,56,13020,81,64,0,2,10,2,6,dynamics,performing,6_p_stim_d.png,1,100
21,59,13505,83,64,0,2,10,2,6,dynamics,performing,6_p_stim_d.png,1,100
22,61,13756,81,64,0,2,10,2,6,dynamics,performing,6_p_stim_d.png,1,100
23,63,14036,84,64,0,2,10,2,6,dynamics,performing,6_p_stim_d.png,1,100
24,64,14097,81,64,0,2,10,2,6,dynamics,performing,6_p_stim_d.png,1,100
25,66,14466,78,64,0,2,10,2,6,dynamics,performing,6_p_stim_d.png,1,100
26,68,14655,79,64,0,2,10,2,6,dynamics,performing,6_p_stim_d.png,1,100
27,70,14915,79,64,0,2,10,2,6,dynamics,performing,6_p_stim_d.png,1,100
28,72,16082,79,64,0,2,10,2,6,dynamics,performing,6_p_stim_d.png,1,100
29,74,16528,77,64,0,2,10,2,6,dynamics,performing,6_p_stim_d.png,1,100
30,76,16798,77,64,0,2,10,2,6,dynamics,performing,6_p_stim_d.png,1,100
31,78,17061,76,64,0,2,10,2,6,dynamics,performing,6_p_stim_d.png,1,100
32,80,17311,76,64,0,2,10,2,6,dynamics,performing,6_p_stim_d.png,1,100
33,82,18122,74,64,0,2,10,2,6,dynamics,performing,6_p_stim_d.png,1,100
34,84,19213,79,64,0,2,10,2,6,dynamics,performing,6_p_stim_d.png,1,100
35,86,19734,77,64,0,2,10,2,6,dynamics,performing,6_p_stim_d.png,1,100
36,88,19805,76,64,0,2,10,2,6,dynamics,performing,6_p_stim_d.png,1,100
37,90,20082,76,64,0,2,10,2,6,dynamics,performing,6_p_stim_d.png,1,100
38,92,20344,76,64,0,2,10,2,6,dynamics,performing,6_p_stim_d.png,1,100
39,94,20607,76,64,0,2,10,2,6,dynamics,performing,6_p_stim_d.png,1,100
40,97,21123,81,64,0,2,10,2,6,dynamics,performing,6_p_stim_d.png,1,100
